position,fen,rubichess_move,rubichess_eval,rubichess_nodes,rubichess_time,rubichess_success,stockfish_move,stockfish_eval,stockfish_nodes,stockfish_time,stockfish_success
30,r1bqk2r/pppp1ppp/2N5/2b4n/2B1P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6,d8h4,-455,298735,0.16593122482299805,True,d8h4,-466,196224,0.1709296703338623,True
31,r1bqk2r/pppp1ppp/2n5/2b1p3/2B1P1n1/3P1N2/PPP2P1P/RNBQK2R w KQkq - 0 6,h1f1,-178,395095,0.276339054107666,True,h1f1,-160,107355,0.1438605785369873,True
32,r1bqk2r/pppp1ppp/2n2n2/4p3/2B1P2P/3PbN2/PPP2PP1/RN1QK2R b KQkq - 0 6,e3b6,648,846283,0.4615168571472168,True,e3b6,495,54427,0.06695675849914551,True
33,r1bqk2r/pppp1ppp/2n2n2/4N3/2B1P3/3P4/PPPK1bPP/RNBQ3R b kq - 1 6,c6e5,625,326082,0.19993257522583008,True,c6e5,607,23733,0.030439376831054688,True
34,r2qkb1r/ppp2ppp/2n2n2/3pp3/2B1P1b1/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 6,e4d5,-20,326260,0.22198057174682617,True,e4d5,-33,184834,0.23279166221618652,True
35,r2qk2r/ppp2ppp/2n2n2/3Pp3/1bB3b1/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 7,c2c3,260,157988,0.09692502021789551,True,c2c3,229,64929,0.0668027400970459,True
36,r2qkb1r/ppp2ppp/2n2n2/3pp3/2BNP1b1/3P4/PPP2PPP/RNBQK2R b KQkq - 1 6,c6d4,587,284656,0.14336585998535156,True,c6d4,612,208694,0.20802688598632812,True
37,r2qkb1r/ppp2ppp/2n2n2/3pN3/2B1P1b1/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6,c6e5,567,1632628,0.9166533946990967,True,c6e5,542,52037,0.050000667572021484,True
38,r2qk2r/ppp2ppp/2n2n2/3Bp3/4P1b1/b2P1N2/PPP2PPP/R1BQK2R b KQkq - 0 7,f6d5,512,342324,0.1918017864227295,True,f6d5,484,28744,0.052077293395996094,True
39,r2qkb1r/ppp2ppp/2n5/3pN3/2B1n1b1/3P4/PPP2PPP/RNBQK2R w KQkq - 0 7,e5g4,357,223061,0.1532750129699707,True,e5g4,338,55163,0.07472729682922363,True
40,r2qkb1r/ppp2ppp/2n2n2/3Bp3/4P1b1/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 6,f6d5,176,73557,0.049963951110839844,True,f6d5,190,35049,0.04190254211425781,True
41,rn1qkb1r/ppp2ppp/5n2/3PN3/2B3b1/3P4/PPP2PPP/RNBQK2R b KQkq - 0 7,g4d1,400,1350648,0.7809875011444092,True,g4d1,444,22406,0.01726818084716797,True
42,r2qkb1r/ppp2ppp/2n2n2/8/2N1P1b1/3P4/PPP2PPP/RNBQK2R b KQkq - 0 7,g4d1,611,858436,0.45821070671081543,True,g4d1,731,16062,0.012798547744750977,True
43,r2qkb1r/ppp2ppp/2n2n2/4N3/2B1p1b1/3P2P1/PPP2P1P/RNBQK2R b KQkq - 0 7,c6e5,639,839076,0.4475705623626709,True,c6e5,722,14845,0.012493371963500977,True
44,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,f3g5,143,87193,0.055757761001586914,True,f3g5,144,52811,0.0706794261932373,True
45,r1bqkb1r/pppp1p1p/2n2np1/4N3/2B1P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 5,c6e5,276,228172,0.1604928970336914,True,c6e5,324,78125,0.10012269020080566,True
46,r1bqkb1r/pppp1p1p/2n3p1/4p3/2B1n3/3P1N2/PPPB1PPP/RN1QK2R w KQkq - 0 6,d3e4,473,237456,0.16177940368652344,True,d3e4,474,50743,0.06641674041748047,True
47,1rbqkb1r/pppp1p1p/2n2np1/4N3/2B1P3/3P4/PPP2PPP/RNBQK2R w KQk - 1 6,e5f7,463,362092,0.1998119354248047,True,e5f7,410,39691,0.033631324768066406,True
48,r1bq1b1r/pppp1k1p/2n2np1/4N3/4P3/3P4/PPP2PPP/RNBQK2R b KQ - 0 6,c6e5,465,223433,0.13945984840393066,True,c6e5,405,56031,0.054436445236206055,True
49,r1bqkb1r/pppp1p1p/2n3p1/4p3/2B1n3/2NP1N2/PPP2PPP/R1BQK2R w KQkq - 0 6,d3e4,483,259513,0.1575946807861328,True,d3e4,506,17096,0.024933576583862305,True
50,r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/3P1N2/PPP2PPP/RNBQKR2 b Qkq - 1 5,f8g7,48,198562,0.13967299461364746,True,d7d5,57,136447,0.1478888988494873,True
51,r1bq1b1r/pppp1k1p/2n2np1/4p3/4P3/2NP1N2/PPP2PPP/R1BQK2R b KQ - 1 6,d7d6,368,172396,0.10426163673400879,True,d7d6,385,57217,0.08659839630126953,True
52,r1bq1b1r/pppp1k1p/2n2np1/4p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQ - 0 6,e1g1,-345,149334,0.08680391311645508,True,d3d4,-367,47923,0.05664229393005371,True
53,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,a7a6,-19,162664,0.11766171455383301,True,d7d6,-13,59322,0.06472945213317871,True
54,1rbqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 w k - 1 6,c2c3,40,235849,0.18678665161132812,True,c2c3,55,151996,0.1880784034729004,True
55,r1bqk2r/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 6,d7d6,-510,204511,0.11421680450439453,True,d7d6,-485,37424,0.049631595611572266,True
56,r1bqk2r/pppp1ppp/2n2n2/4p3/2B1P3/3P1N2/PPP2KPP/RNBQ1R2 b kq - 0 6,d7d5,-462,712095,0.47571492195129395,True,d7d5,-488,72915,0.07639813423156738,True
57,r1bqk2r/p1pp1ppp/1pn2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 6,c2c3,132,92975,0.05350017547607422,True,c2c3,95,200723,0.29116034507751465,True
58,r1bqk2r/pppp1ppp/2n5/2b1p3/2B1n3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 6,d3e4,517,306822,0.18208694458007812,True,d3e4,503,11579,0.016582012176513672,True
59,r1bqk2r/pppp1ppp/2n2n2/4p3/2B1P3/3PbN2/PPP2PPP/RNBQ1RK1 w kq - 1 6,f2e3,558,475708,0.2682943344116211,True,c1e3,569,16636,0.016561031341552734,True
60,r2qkb1r/ppp2ppp/2n2n2/3pp1b1/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 6,c4d5,162,261550,0.16599035263061523,True,c4d5,155,80386,0.09077000617980957,True
61,1r1qkb1r/ppp2ppp/2n2n2/3pp1N1/4P3/1B1P4/PPP2PPP/RNBQK2R b KQk - 0 7,h7h6,-478,118535,0.08423805236816406,True,h7h6,-485,18597,0.01695084571838379,True
62,r2qkb1r/ppp2ppp/2n2n2/3Bp1b1/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 6,f6d5,-173,196820,0.12089180946350098,True,f6d5,-149,65632,0.07652139663696289,True
63,r2qkb1r/ppp2ppp/2n2n2/3pp1N1/2B1P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6,d5c4,46,303982,0.18332839012145996,True,d5c4,28,218766,0.26572370529174805,True
64,r2qkb1r/ppp2ppp/2n2n2/3Pp1b1/2B5/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 6,g5c1,-54,248640,0.16642451286315918,True,g5c1,-66,35765,0.06709933280944824,True
65,r2qkb1r/ppp2ppp/2n2n2/4p1b1/2p1P3/3PBN2/PPP2PPP/RN1QKR2 b Qkq - 1 7,g5e3,641,417623,0.25980353355407715,True,g5e3,562,74574,0.09980940818786621,True
66,r2qkb1r/ppp2ppp/2n2n2/3pp1B1/2B1P3/3P1N2/PPP2PPP/RN1QK2R b KQkq - 0 6,d5c4,-44,179541,0.12514305114746094,True,d5c4,-29,83713,0.08183050155639648,True
67,r3kb1r/ppp2ppp/2nq1n2/3pN1B1/2B1P3/3P4/PPP2PPP/RN1QK2R b KQkq - 0 7,c6e5,-152,445061,0.299818754196167,True,d6e5,-166,80123,0.10641145706176758,True
68,r2qkb1r/ppp2ppp/2n2n2/3pp1b1/2B1P2N/3P4/PPP2PPP/RNBQK2R b KQkq - 1 6,g5c1,422,220114,0.1251511573791504,True,g5h4,375,24734,0.025569915771484375,True
69,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4,f8c5,-5,153530,0.13971352577209473,True,f8c5,-15,155628,0.17391395568847656,True
70,r1bqkb1r/pppp1ppp/2n5/4N3/2B1n3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 5,c6e5,407,503732,0.3541250228881836,True,c6e5,333,43037,0.0415501594543457,True
71,r1bqkb1r/pppp1ppp/8/n3p3/2B1P3/5N2/PPP2PPP/RNBQK2R w KQkq - 1 6,c4f7,714,437074,0.2845728397369385,True,c4f7,549,203020,0.1999528408050537,True
72,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,c2c3,18,160355,0.11882877349853516,True,c2c3,17,181517,0.20038175582885742,True
73,r1bqkb1r/pppp1ppp/2n5/4p3/2B1n3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,d3e4,517,190728,0.1475543975830078,True,d3e4,504,65669,0.0835261344909668,True
74,r1bqkb1r/1ppp1ppp/2n5/p3p3/2B1P3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 6,f3g5,524,382994,0.2380836009979248,True,f3g5,527,33963,0.06756067276000977,True
75,r1bqk2r/pppp1ppp/2n2n2/4N3/1bB1P3/3P4/PPP2PPP/RNBQK2R w KQkq - 1 6,c2c3,69,52926,0.041002511978149414,True,c2c3,35,50102,0.06647682189941406,True
76,r2qkb1r/ppp2ppp/2n2n2/3pp1b1/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 6,g5c1,375,198707,0.11062741279602051,True,g5c1,336,30128,0.0278472900390625,True
77,r2qkb1r/ppp2ppp/2n2n2/4p1B1/2B1p3/3P1N2/PPP2PPP/RN1QK2R b KQkq - 0 7,e4f3,-5,148116,0.09816312789916992,True,e4f3,-2,91824,0.10505843162536621,True
78,r2qkb1r/ppp2ppp/2n2n2/3pp3/2B1P3/3P1N2/PPPb1PPP/RNBQK2R w KQkq - 1 7,b1d2,238,148982,0.11223888397216797,True,b1d2,210,93079,0.1502385139465332,True
79,r2qkb1r/ppp2ppp/2n2n2/4p1b1/2p1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 7,c1g5,-42,189903,0.14163613319396973,True,c1g5,-32,152295,0.17760467529296875,True
80,r2q1b1r/pppk1ppp/5n2/3pn1b1/2B1P3/3P4/PPP2PPP/RNBQK2R w KQ - 0 8,c1g5,-131,523167,0.33969688415527344,True,c1g5,-149,123955,0.13869547843933105,True
81,r2qk2r/ppp2ppp/2n2n2/3pp1b1/1bB1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 7,c2c3,-279,123416,0.08980369567871094,True,c2c3,-225,49980,0.057852983474731445,True
82,r2qkb1r/ppp2ppp/2n2n2/4p1b1/2B1p3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 7,f3g5,497,494453,0.2754082679748535,True,f3g5,471,28359,0.02454352378845215,True
83,r2qkb1r/ppp2ppp/2n2n2/4p3/2p1P3/3P1N2/PPPQ1PPP/RNb1K2R w KQkq - 0 8,d2d1,-645,307612,0.1654186248779297,True,d2c1,-597,18800,0.018671274185180664,True
84,r2qkb1r/ppp2ppp/2n5/3pp1b1/2B1n3/1P1P1N2/P1P2PPP/RNBQK2R b KQkq - 0 7,f8b4,449,296430,0.19303321838378906,True,f8b4,300,49656,0.05836367607116699,True
85,r2qkb1r/ppp2ppp/5n2/3pn3/2B1P3/3P4/PPP2PPP/RNbQK2R w KQkq - 0 8,c4b5,-595,215797,0.12866687774658203,True,c4b5,-623,21425,0.010878324508666992,True
86,8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 1,b4f4,53,394846,0.27844834327697754,True,b4f4,8,640464,0.5497152805328369,True
87,8/2p5/3p4/KP5r/1R3pPk/8/4P3/8 b - - 0 1,h4g4,12,214375,0.12626409530639648,True,h4g4,6,135513,0.1335616111755371,True
88,8/2p5/3p4/KP5r/1R3p1k/6P1/4P3/8 b - - 0 1,h4g3,189,197531,0.1256566047668457,True,h4g3,131,110516,0.11453866958618164,True
89,8/2p5/K2p4/1P5r/1R3p1k/8/4P1P1/8 b - - 1 1,h4g3,0,120346,0.06663274765014648,True,h4g3,6,65352,0.07410001754760742,True
90,8/8/3p4/KPp4r/5p1k/8/4P1P1/1R6 w - - 0 2,b1h1,579,39688,0.0184326171875,True,b1h1,584,80890,0.04980778694152832,True
91,8/2p5/3p4/KP4kr/5R2/8/4P1P1/8 w - - 1 2,f4f7,476,77771,0.05215954780578613,True,f4f7,391,82762,0.08373117446899414,True
92,8/2p5/3p4/KP5r/1R3p2/6k1/4P3/8 w - - 0 2,b4b3,-217,276464,0.19986414909362793,True,a5a6,-173,247863,0.25038981437683105,True
93,8/8/3p4/KPp4r/5p1k/1R6/4P1P1/8 w - - 0 2,b3h3,578,58973,0.024474382400512695,True,b3h3,656,118013,0.08449339866638184,True
94,8/8/2k5/5p2/2K3p1/8/3P4/8 w - - 0 1,c4d4,-715,80511,0.03545808792114258,True,c4d4,-511,52028,0.033095359802246094,True
95,8/8/8/3k1p2/6p1/1K6/3P4/8 w - - 2 2,b3c3,-872,73035,0.04134869575500488,True,b3b4,-1070,137982,0.05619978904724121,True
96,8/8/2k5/5p2/3K2p1/8/3P4/8 b - - 1 1,g4g3,746,31427,0.022827625274658203,True,c6d6,518,191164,0.0907583236694336,True
97,8/8/2k5/5p2/6p1/2K5/3P4/8 b - - 1 1,g4g3,776,15458,0.01758551597595215,True,c6d5,715,37145,0.03519797325134277,True
98,8/1k6/8/5p2/6p1/1K6/3P4/8 w - - 2 2,b3c2,-781,42725,0.022365570068359375,True,b3c4,-528,126910,0.05023956298828125,True
99,8/8/2k5/5p2/6p1/1K6/3P4/8 b - - 1 1,g4g3,774,24756,0.010850906372070312,True,c6d5,978,175172,0.07950472831726074,True
100,8/8/1p1k4/3p4/3P4/1P1K4/8/8 w - - 0 1,d3e3,0,7383,0.0,True,d3e3,0,12061,0.008275508880615234,True
101,8/8/1p2k3/3p4/1P1P4/3K4/8/8 w - - 1 2,d3d2,-726,21887,0.009620904922485352,True,d3d2,-743,134153,0.052091121673583984,True
102,8/8/1p1k4/3p4/3P4/1P6/4K3/8 b - - 1 1,d6e6,0,3427,0.0,True,d6e6,0,7375,0.003354787826538086,True
103,8/2k5/1p6/3p4/3P4/1P6/2K5/8 w - - 2 2,c2c3,488,37403,0.018257617950439453,True,c2c3,545,78595,0.0395658016204834,True
104,8/8/1p1k4/3p4/3P4/1P2K3/8/8 b - - 1 1,d6e6,0,3332,0.00790858268737793,True,d6e7,0,13415,0.008772850036621094,True
105,8/4k3/1p6/3p4/1P1P4/3K4/8/8 w - - 1 2,d3e3,0,5048,0.002192974090576172,True,d3e3,0,4187,0.00518798828125,True
106,8/8/1p1k4/3p4/3P4/1P6/3K4/8 b - - 1 1,d6e6,0,5413,0.00890493392944336,True,d6e6,0,37859,0.0277557373046875,True
107,8/3k4/1p6/3p4/3P4/1P2K3/8/8 w - - 2 2,e3f4,750,27428,0.016937971115112305,True,e3f4,535,100998,0.05030369758605957,True
108,8/8/8/4k3/4P3/4K3/8/8 w - - 0 1,e3f3,11,10517,0.0038704872131347656,True,e3d3,22,22984,0.016749143600463867,True
109,8/8/8/4k3/4P3/5K2/8/8 b - - 1 1,e5e6,-5,15147,0.020236730575561523,True,e5f6,-19,30033,0.012245416641235352,True
110,8/8/8/4k3/4P3/8/5K2/8 b - - 1 1,e5e4,0,7206,0.009008407592773438,True,e5e4,0,48382,0.03396868705749512,True
111,8/8/8/4k3/4P3/8/4K3/8 b - - 1 1,e5e4,0,5369,0.0,True,e5e4,0,32162,0.01790595054626465,True
112,8/8/8/4k3/4P3/3K4/8/8 b - - 1 1,e5e6,-21,28871,0.013970375061035156,True,e5d6,-17,41439,0.016506433486938477,True
113,8/8/8/8/4Pk2/8/4K3/8 w - - 2 2,e2d3,12,11319,0.01536250114440918,True,e2d3,5,62308,0.03328561782836914,True
114,8/8/8/3k4/3P4/3K4/8/8 b - - 0 1,d5c6,0,29656,0.02456808090209961,True,d5d6,-12,44786,0.01409912109375,True
115,8/8/3k4/8/3P4/8/4K3/8 b - - 2 2,d6e6,0,5997,0.005388736724853516,True,d6e6,-18,37414,0.01580500602722168,True
116,8/8/2k5/8/3P4/3K4/8/8 w - - 1 2,d3e4,9,10385,0.0,True,d3e4,0,97556,0.02321171760559082,True
117,8/8/4k3/8/3P4/3K4/8/8 w - - 1 2,d3c4,0,14428,0.0063457489013671875,True,d3e4,0,117465,0.03729581832885742,True
118,8/8/3k4/8/3P4/3K4/8/8 w - - 1 2,d3c4,0,24856,0.0,True,d3e4,0,77188,0.026094436645507812,True
119,8/8/3k4/3P4/8/3K4/8/8 b - - 0 2,d6d5,0,7216,0.008121013641357422,True,d6d5,0,22457,0.013602972030639648,True
120,8/8/3k4/8/3P4/8/3K4/8 b - - 2 2,d6e6,0,18967,0.003500223159790039,True,d6c7,-17,48731,0.017285823822021484,True
121,8/8/8/2k5/2P5/2K5/8/8 w - - 0 1,c3b3,0,8198,0.0,True,c3d3,0,57722,0.008931875228881836,True
122,8/8/3k4/8/2P5/8/2K5/8 w - - 2 2,c2b3,0,21619,0.0066683292388916016,True,c2d2,15,38116,0.023732662200927734,True
123,8/8/8/2k5/2P5/8/1K6/8 b - - 1 1,c5b4,0,7115,0.0,True,c5c4,0,56624,0.012210845947265625,True
124,8/8/3k4/8/2P5/3K4/8/8 w - - 2 2,d3d4,13,21348,0.007959604263305664,True,d3d4,1,56742,0.019962310791015625,True
125,8/8/8/2k5/2P5/8/2K5/8 b - - 1 1,c5c4,0,5157,0.0040204524993896484,True,c5c4,0,21511,0.010335922241210938,True
126,8/8/2k5/8/2P5/8/2K5/8 w - - 2 2,c2c3,16,18978,0.008936643600463867,True,c2b3,18,26796,0.014667987823486328,True
127,8/8/1k6/8/2P5/3K4/8/8 w - - 2 2,d3d4,12,15084,0.00492095947265625,True,d3d4,0,69738,0.0253603458404541,True
128,8/8/8/8/8/3k4/3p4/3K3R w - - 0 1,h1h2,804,88709,0.03229784965515137,True,h1g1,506,50760,0.01448965072631836,True
129,8/8/8/8/8/3k4/3p3R/3K4 b - - 1 1,d3e4,-799,62566,0.024143218994140625,True,d3e4,-518,28669,0.01098012924194336,True
130,8/7R/8/8/8/3k4/3p4/3K4 b - - 1 1,d3e3,-794,48564,0.021753787994384766,True,d3e4,-545,48324,0.02093672752380371,True
131,8/8/8/8/2k5/8/3p4/3KR3 w - - 2 2,d1d2,788,68999,0.02572464942932129,True,e1e2,507,42197,0.00540924072265625,True
132,8/8/8/8/8/3k4/3p4/3K1R2 b - - 1 1,d3e3,-809,47873,0.015720367431640625,True,d3c4,-515,50319,0.02239823341369629,True
133,8/8/7R/8/8/3k4/3p4/3K4 b - - 1 1,d3e3,-805,91898,0.03535914421081543,True,d3e3,-523,34429,0.012192010879516602,True
134,8/8/8/8/3k4/8/3p3R/3K4 w - - 2 2,h2d2,795,105130,0.025315284729003906,True,h2e2,510,53727,0.020598173141479492,True
135,7R/8/8/8/8/3k4/3p4/3K4 b - - 1 1,d3d4,-815,78962,0.03601980209350586,True,d3e3,-502,39516,0.015099048614501953,True
136,8/8/8/8/8/3K4/3P4/3k3r b - - 0 1,h1h3,811,90785,0.03484535217285156,True,h1h3,494,49369,0.02625107765197754,True
137,8/8/8/8/8/8/3PK3/2k4r b - - 2 2,h1h2,805,50348,0.01691412925720215,True,h1h3,485,38305,0.016438007354736328,True
138,8/8/8/7r/8/3K4/3P4/3k4 w - - 1 2,d3c3,-825,79952,0.050238609313964844,True,d3c3,-465,72811,0.025925636291503906,True
139,7r/8/8/8/8/3K4/3P4/3k4 w - - 1 2,d3e3,-829,84502,0.031110048294067383,True,d3d4,-449,115655,0.03540515899658203,True
140,8/8/8/8/3K4/8/3P4/2k4r b - - 2 2,c1d2,811,75636,0.024632930755615234,True,c1d2,460,61114,0.029155969619750977,True
141,8/8/8/8/7r/2K5/3P4/3k4 b - - 2 2,h4h3,810,51013,0.02765345573425293,True,h4h3,480,43400,0.00917816162109375,True
142,8/8/8/8/8/2K5/3P4/4k2r b - - 2 2,h1h3,818,93775,0.02958202362060547,True,e1e2,466,43087,0.027063608169555664,True
143,8/8/8/3k4/3n4/3K4/3B4/8 w - - 0 1,d2c1,0,9335,0.0064544677734375,True,d2f4,0,188649,0.1797776222229004,True
144,8/8/8/3k2B1/8/3K1n2/8/8 w - - 2 2,g5c1,0,12756,0.0010063648223876953,True,g5f6,-1,189519,0.18235349655151367,True
